t_min,P_amb_atm,FIO2,FIN2,I_ex_L_min_wb,pt_N2_atm,pt_O2_atm,r_hat_dimensionless,Pb_N2_atm,Pb_O2_atm,x_hat_N2,x_hat_O2,n_b,N_b_max_cumulative,P_crush_atm,beta_f_hat_dimensionless,r_hat_min_nucleation_dimensionless,h_t_hazard_per_min,P_DCS,P_survival
20.200000000000045,0.2353170632313429,0.21,0.79,0.0,0.43695611967201775,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982185225776152,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028457321763527e-10,2.961669687273627e-09,0.9999999970383303
20.300000000000047,0.2353170632313429,0.21,0.79,0.0,0.43557308770623565,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982184404179444,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102845581967513e-10,2.9826980885161447e-09,0.9999999970173019
20.40000000000005,0.2353170632313429,0.21,0.79,0.0,0.4341964335593325,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982183582582765,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028454317586838e-10,3.0037264897586624e-09,0.9999999969962735
20.50000000000005,0.2353170632313429,0.21,0.79,0.0,0.4328261278201489,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982182760986113,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028452815498656e-10,3.02475489100118e-09,0.9999999969752451
20.60000000000005,0.2353170632313429,0.21,0.79,0.0,0.4314621412131542,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498218193938949,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028451313410584e-10,3.045783292243698e-09,0.9999999969542167
20.700000000000053,0.2353170632313429,0.21,0.79,0.0,0.43010444459782127,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498218111779289,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028449811322613e-10,3.0668116934862155e-09,0.9999999969331883
20.800000000000054,0.2353170632313429,0.21,0.79,0.0,0.4287530089680038,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982180296196319,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028448309234754e-10,3.0878400947287332e-09,0.9999999969121599
20.900000000000055,0.2353170632313429,0.21,0.79,0.0,0.42740780545131657,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982179474599775,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028446807147e-10,3.108868495971251e-09,0.9999999968911315
21.000000000000057,0.2353170632313429,0.21,0.79,0.0,0.4260688053085188,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498217865300326,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028445305059357e-10,3.1298968972137686e-09,0.9999999968701031
21.10000000000006,0.2353170632313429,0.21,0.79,0.0,0.42473597993289997,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982177831406768,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028443802971818e-10,3.1509252984562863e-09,0.9999999968490747
21.20000000000006,0.2353170632313429,0.21,0.79,0.0,0.4234093008496686,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982177009810305,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028442300884385e-10,3.171953699698804e-09,0.9999999968280463
21.30000000000006,0.2353170632313429,0.21,0.79,0.0,0.4220887397153442,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498217618821387,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028440798797063e-10,3.1929821009413217e-09,0.9999999968070179
21.400000000000063,0.2353170632313429,0.21,0.79,0.0,0.42077426831715153,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982175366617462,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102843929670985e-10,3.2140105021838394e-09,0.9999999967859895
21.500000000000064,0.2353170632313429,0.21,0.79,0.0,0.4194658585724178,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498217454502108,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028437794622737e-10,3.235038903426357e-09,0.9999999967649611
21.600000000000065,0.2353170632313429,0.21,0.79,0.0,0.41816348252797286,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982173723424725,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028436292535736e-10,3.256067304668875e-09,0.9999999967439327
21.700000000000067,0.2353170632313429,0.21,0.79,0.0,0.416867112359552,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982172901828398,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028434790448843e-10,3.2770957059113925e-09,0.9999999967229043
21.800000000000068,0.2353170632313429,0.21,0.79,0.0,0.4155767203712013,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982172080232096,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028433288362053e-10,3.2981241071539102e-09,0.9999999967018759
21.90000000000007,0.2353170632313429,0.21,0.79,0.0,0.4142922789946862,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498217125863582,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102843178627537e-10,3.319152508396428e-09,0.9999999966808475
22.00000000000007,0.2353170632313429,0.21,0.79,0.0,0.4130137607889023,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982170437039575,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028430284188797e-10,3.3401809096389456e-09,0.9999999966598191
22.100000000000072,0.2353170632313429,0.21,0.79,0.0,0.4117411384392892,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982169615443356,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028428782102333e-10,3.3612093108814634e-09,0.9999999966387907
22.200000000000074,0.2353170632313429,0.21,0.79,0.0,0.41047438475724707,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982168793847162,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028427280015976e-10,3.382237712123981e-09,0.9999999966177623
22.300000000000075,0.2353170632313429,0.21,0.79,0.0,0.40921347267955555,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982167972250996,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028425777929724e-10,3.4032661133664988e-09,0.9999999965967339
22.400000000000077,0.2353170632313429,0.21,0.79,0.0,0.40795837526779566,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982167150654858,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102842427584358e-10,3.4242945146090165e-09,0.9999999965757055
22.500000000000078,0.2353170632313429,0.21,0.79,0.0,0.4067090657077743,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982166329058747,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028422773757546e-10,3.445322915851534e-09,0.9999999965546771
22.60000000000008,0.2353170632313429,0.21,0.79,0.0,0.4054655173089515,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982165507462661,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028421271671617e-10,3.466351317094052e-09,0.9999999965336487
22.70000000000008,0.2353170632313429,0.21,0.79,0.0,0.4042277035038699,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982164685866604,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028419769585794e-10,3.4873797183365696e-09,0.9999999965126203
22.800000000000082,0.2353170632313429,0.21,0.79,0.0,0.4029955978475875,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982163864270573,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028418267500078e-10,3.5084081195790873e-09,0.9999999964915919
22.900000000000084,0.2353170632313429,0.21,0.79,0.0,0.4017691740171124,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498216304267457,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028416765414475e-10,3.529436520821605e-09,0.9999999964705635
23.000000000000085,0.2353170632313429,0.21,0.79,0.0,0.40054840581084056,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982162221078594,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028415263328972e-10,3.5504649220641227e-09,0.9999999964495351
23.100000000000087,0.2353170632313429,0.21,0.79,0.0,0.3993332671479961,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982161399482644,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028413761243581e-10,3.5714933233066404e-09,0.9999999964285067
23.200000000000088,0.2353170632313429,0.21,0.79,0.0,0.39812373206807394,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982160577886722,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028412259158296e-10,3.592521724549158e-09,0.9999999964074783
23.30000000000009,0.2353170632313429,0.21,0.79,0.0,0.3969197747302852,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982159756290828,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102841075707312e-10,3.6135501257916758e-09,0.9999999963864499
23.40000000000009,0.2353170632313429,0.21,0.79,0.0,0.3957213694130054,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498215893469496,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102840925498805e-10,3.6345785270341935e-09,0.9999999963654215
23.500000000000092,0.2353170632313429,0.21,0.79,0.0,0.3945284905132244,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982158113099118,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028407752903085e-10,3.655606928276711e-09,0.9999999963443931
23.600000000000094,0.2353170632313429,0.21,0.79,0.0,0.393341112546,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982157291503304,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028406250818231e-10,3.676635329519229e-09,0.9999999963233647
23.700000000000095,0.2353170632313429,0.21,0.79,0.0,0.39215921014391303,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982156469907515,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102840474873348e-10,3.6976637307617466e-09,0.9999999963023363
23.800000000000097,0.2353170632313429,0.21,0.79,0.0,0.39098275805652566,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982155648311755,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102840324664884e-10,3.7186921320042643e-09,0.9999999962813079
23.900000000000098,0.2353170632313429,0.21,0.79,0.0,0.3898117311498418,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982154826716022,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028401744564305e-10,3.739720533246782e-09,0.9999999962602795
24.0000000000001,0.2353170632313429,0.21,0.79,0.0,0.38864610440577024,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982154005120316,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028400242479878e-10,3.7607489344893e-09,0.9999999962392511
24.1000000000001,0.2353170632313429,0.21,0.79,0.0,0.38748585292159005,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982153183524636,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028398740395557e-10,3.781777335731817e-09,0.9999999962182227
24.200000000000102,0.2353170632313429,0.21,0.79,0.0,0.38633095190941863,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982152361928983,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028397238311345e-10,3.802805736974335e-09,0.9999999961971943
24.300000000000104,0.2353170632313429,0.21,0.79,0.0,0.3851813766956821,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982151540333358,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102839573622724e-10,3.823834138216853e-09,0.9999999961761659
24.400000000000105,0.2353170632313429,0.21,0.79,0.0,0.38403710272058816,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498215071873776,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028394234143243e-10,3.8448625394593705e-09,0.9999999961551375
24.500000000000107,0.2353170632313429,0.21,0.79,0.0,0.38289810553760145,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498214989714219,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028392732059354e-10,3.865890940701888e-09,0.9999999961341091
24.600000000000108,0.2353170632313429,0.21,0.79,0.0,0.38176436081292114,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982149075546645,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028391229975568e-10,3.886919341944406e-09,0.9999999961130807
24.70000000000011,0.2353170632313429,0.21,0.79,0.0,0.3806358443249612,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982148253951128,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028389727891896e-10,3.907947743186924e-09,0.9999999960920523
24.80000000000011,0.2353170632313429,0.21,0.79,0.0,0.37951253196383294,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498214743235564,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102838822580833e-10,3.928976144429441e-09,0.9999999960710239
24.900000000000112,0.2353170632313429,0.21,0.79,0.0,0.3783943997308297,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982146610760175,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028386723724867e-10,3.950004545671959e-09,0.9999999960499955
25.000000000000114,0.2353170632313429,0.21,0.79,0.0,0.3772814237379144,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498214578916474,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028385221641513e-10,3.971032946914477e-09,0.999999996028967
25.100000000000115,0.2353170632313429,0.21,0.79,0.0,0.376173580207209,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498214496756933,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028383719558268e-10,3.9920613481569944e-09,0.9999999960079387
25.200000000000117,0.2353170632313429,0.21,0.79,0.0,0.3750708454704865,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982144145973947,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028382217475125e-10,4.013089749399512e-09,0.9999999959869103
25.300000000000118,0.2353170632313429,0.21,0.79,0.0,0.37397319596866563,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982143324378592,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028380715392094e-10,4.03411815064203e-09,0.9999999959658818
25.40000000000012,0.2353170632313429,0.21,0.79,0.0,0.372880608251307,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982142502783264,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028379213309167e-10,4.0551465518845475e-09,0.9999999959448534
25.50000000000012,0.2353170632313429,0.21,0.79,0.0,0.3717930589761124,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982141681187964,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028377711226353e-10,4.076174953127065e-09,0.999999995923825
25.600000000000122,0.2353170632313429,0.21,0.79,0.0,0.37071052490842626,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982140859592689,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102837620914364e-10,4.097203354369583e-09,0.9999999959027966
25.700000000000124,0.2353170632313429,0.21,0.79,0.0,0.3696329829207388,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498214003799744,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028374707061035e-10,4.118231755612101e-09,0.9999999958817682
25.800000000000125,0.2353170632313429,0.21,0.79,0.0,0.3685604099921924,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982139216402222,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028373204978542e-10,4.139260156854618e-09,0.9999999958607398
25.900000000000126,0.2353170632313429,0.21,0.79,0.0,0.36749278320808954,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498213839480703,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028371702896155e-10,4.160288558097136e-09,0.9999999958397114
26.000000000000128,0.2353170632313429,0.21,0.79,0.0,0.36643007975940317,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982137573211863,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102837020081387e-10,4.181316959339654e-09,0.999999995818683
26.10000000000013,0.2353170632313429,0.21,0.79,0.0,0.3653722769422897,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982136751616724,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.10283686987317e-10,4.2023453605821715e-09,0.9999999957976546
26.20000000000013,0.2353170632313429,0.21,0.79,0.0,0.3643193521576036,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982135930021612,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102836719664963e-10,4.223373761824689e-09,0.9999999957766262
26.300000000000132,0.2353170632313429,0.21,0.79,0.0,0.36327128291041483,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498213510842653,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028365694567678e-10,4.244402163067207e-09,0.9999999957555978
26.400000000000134,0.2353170632313429,0.21,0.79,0.0,0.36222804680952825,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498213428683147,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028364192485823e-10,4.2654305643097246e-09,0.9999999957345694
26.500000000000135,0.2353170632313429,0.21,0.79,0.0,0.36118962156700507,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498213346523644,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102836269040408e-10,4.286458965552242e-09,0.999999995713541
26.600000000000136,0.2353170632313429,0.21,0.79,0.0,0.36015598499768686,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982132643641436,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028361188322442e-10,4.30748736679476e-09,0.9999999956925126
26.700000000000138,0.2353170632313429,0.21,0.79,0.0,0.35912711501872147,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498213182204646,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028359686240915e-10,4.328515768037278e-09,0.9999999956714842
26.80000000000014,0.2353170632313429,0.21,0.79,0.0,0.3581029896490914,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498213100045151,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028358184159492e-10,4.349544169279795e-09,0.9999999956504558
26.90000000000014,0.2353170632313429,0.21,0.79,0.0,0.35708358700914394,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982130178856587,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028356682078178e-10,4.370572570522313e-09,0.9999999956294274
27.000000000000142,0.2353170632313429,0.21,0.79,0.0,0.356068885320124,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982129357261693,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028355179996972e-10,4.391600971764831e-09,0.999999995608399
27.100000000000144,0.2353170632313429,0.21,0.79,0.0,0.35505886290370864,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982128535666823,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028353677915866e-10,4.4126293730073485e-09,0.9999999955873706
27.200000000000145,0.2353170632313429,0.21,0.79,0.0,0.35405349818154397,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498212771407198,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028352175834875e-10,4.433657774249866e-09,0.9999999955663422
27.300000000000146,0.2353170632313429,0.21,0.79,0.0,0.3530527696747842,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982126892477166,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028350673753987e-10,4.454686175492384e-09,0.9999999955453138
27.400000000000148,0.2353170632313429,0.21,0.79,0.0,0.3520566560036328,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498212607088238,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102834917167321e-10,4.4757145767349016e-09,0.9999999955242854
27.50000000000015,0.2353170632313429,0.21,0.79,0.0,0.3510651358868855,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982125249287618,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102834766959254e-10,4.496742977977419e-09,0.999999995503257
27.60000000000015,0.2353170632313429,0.21,0.79,0.0,0.3500781881414759,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982124427692884,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028346167511971e-10,4.517771379219937e-09,0.9999999954822286
27.700000000000152,0.2353170632313429,0.21,0.79,0.0,0.34909579168202276,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982123606098178,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028344665431515e-10,4.538799669440152e-09,0.9999999954612003
27.800000000000153,0.2353170632313429,0.21,0.79,0.0,0.3481179255203796,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.249821227845035,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102834316335117e-10,4.5598279596603675e-09,0.999999995440172
27.900000000000155,0.2353170632313429,0.21,0.79,0.0,0.3471445687651863,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982121962908846,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028341661270925e-10,4.580856249880583e-09,0.9999999954191438
28.000000000000156,0.2353170632313429,0.21,0.79,0.0,0.34617570062142267,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498212114131422,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102834015919079e-10,4.601884540100798e-09,0.9999999953981155
28.100000000000158,0.2353170632313429,0.21,0.79,0.0,0.34521130038996434,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982120319719622,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028338657110762e-10,4.622912830321013e-09,0.9999999953770872
28.20000000000016,0.2353170632313429,0.21,0.79,0.0,0.34425134746714037,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982119498125052,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028337155030843e-10,4.6439411205412284e-09,0.9999999953560589
28.30000000000016,0.2353170632313429,0.21,0.79,0.0,0.34329582134429326,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982118676530507,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028335652951028e-10,4.664969410761444e-09,0.9999999953350306
28.400000000000162,0.2353170632313429,0.21,0.79,0.0,0.34234470160734065,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498211785493599,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028334150871324e-10,4.685997700981659e-09,0.9999999953140023
28.500000000000163,0.2353170632313429,0.21,0.79,0.0,0.3413979679363392,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.249821170333415,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028332648791728e-10,4.707025991201874e-09,0.999999995292974
28.600000000000165,0.2353170632313429,0.21,0.79,0.0,0.3404556001050505,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982116211747035,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028331146712234e-10,4.728054281422089e-09,0.9999999952719457
28.700000000000166,0.2353170632313429,0.21,0.79,0.0,0.339517577980509,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982115390152598,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102832964463285e-10,4.749082571642305e-09,0.9999999952509174
28.800000000000168,0.2353170632313429,0.21,0.79,0.0,0.3385838815225919,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498211456855819,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028328142553572e-10,4.77011086186252e-09,0.9999999952298891
28.90000000000017,0.2353170632313429,0.21,0.79,0.0,0.3376544907835908,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982113746963808,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028326640474406e-10,4.791139152082735e-09,0.9999999952088608
29.00000000000017,0.2353170632313429,0.21,0.79,0.0,0.3367293859077857,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498211292536945,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028325138395343e-10,4.81216744230295e-09,0.9999999951878326
29.100000000000172,0.2353170632313429,0.21,0.79,0.0,0.335808547131021,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982112103775123,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028323636316385e-10,4.833195732523166e-09,0.9999999951668043
29.200000000000173,0.2353170632313429,0.21,0.79,0.0,0.3348919547802827,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982111282180822,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028322134237537e-10,4.854224022743381e-09,0.999999995145776
29.300000000000175,0.2353170632313429,0.21,0.79,0.0,0.3339795892732787,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982110460586548,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.10283206321588e-10,4.875252312963596e-09,0.9999999951247477
29.400000000000176,0.2353170632313429,0.21,0.79,0.0,0.33307143111802,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.249821096389923,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028319130080165e-10,4.896280603183811e-09,0.9999999951037194
29.500000000000178,0.2353170632313429,0.21,0.79,0.0,0.33216746091240457,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.2498210881739808,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.102831762800164e-10,4.9173088934040265e-09,0.9999999950826911
29.60000000000018,0.2353170632313429,0.21,0.79,0.0,0.3312676593438026,0,0.2564596442920847,0.13735399101267726,0,0.0,0.0,0.24982107995803887,0.24982301350755295,0.005006960362591184,0.005113355084573064,0.07156735664874189,2.1028316125923223e-10,4.938337183624242e-09,0.9999999950616628
